Name, Color, Pixel_x, Pixel_y,1.9908,2.0009,2.0109,2.0209,2.0309,2.0409,2.0509,2.0609,2.071,2.081,2.091,2.101,2.111,2.121,2.1309,2.1409,2.1509,2.1609,2.1709,2.1809,2.1908,2.2008,2.2108,2.2208,2.2307,2.2407,2.2506,2.2606,2.2706,2.2805,2.2904,2.3004,2.3104,2.3203,2.3302,2.3402,2.3501,2.36,2.37,2.3799,2.3898,2.3997,2.4096,2.4196,2.4295,2.4394,2.4493,2.4592,2.4691,2.479
alunite hill 1,#fa3232,84,301,0.333333333,0.444444444,0.430379747,0.409638554,0.343195266,0.356321839,0.365714286,0.388571429,0.414201183,0.417647059,0.422619048,0.402298851,0.407821229,0.414893617,0.411167513,0.420792079,0.409756195,0.385714286,0.382352941,0.367346939,0.347593583,0.318435754,0.314285714,0.327044025,0.324324324,0.319148936,0.323943803,0.321428571,0.34965049,0.338028169,0.338028169,0.368794326,0.357142857,0.357575758,0.331325301,0.335403727,0.352941176,0.253333333,0.337579618,0.364197531,0.36969697,0.335195531,0.314814815,0.327683616,0.295180723,0.293413174,0.323170732,0.322147651,0.47972973,0.477987421
alunite hill 1,#fa3232,85,301,0.273333333,0.271604938,0.170886076,0.259036145,0.236686391,0.270114943,0.268571429,0.291428571,0.284023669,0.294117647,0.297619048,0.316091954,0.296089497,0.29787234,0.289340102,0.272277228,0.248780488,0.276190476,0.25,0.265306122,0.267379679,0.245810056,0.24,0.283018868,0.304054054,0.319148936,0.274647887,0.314285571,0.293706294,0.309859155,0.295774648,0.326241135,0.357142857,0.303030303,0.319277108,0.341614907,0.320261438,0.306666667,0.305732484,0.327160494,0.278787879,0.273743017,0.265432099,0.271186441,0.222891566,0.269461078,0.268292683,0.208053691,0.202702703,0.163522013
alunite hill 1,#fa3232,86,301,0.26,0.382716049,0.373417722,0.277108434,0.236686391,0.24137931,0.257142857,0.274285714,0.278106509,0.270588235,0.273809524,0.252873448,0.234636872,0.239361702,0.228426396,0.232673267,0.214634146,0.219047619,0.210784314,0.204081633,0.22459893,0.234636872,0.24,0.264150943,0.283783784,0.304964539,0.316901268,0.307142857,0.293706294,0.330985915,0.288732394,0.333333333,0.324675325,0.321212121,0.325301205,0.322981366,0.333333333,0.313333333,0.324840764,0.308641975,0.333333333,0.268156425,0.296296296,0.316384181,0.234939759,0.251497006,0.37195122,0.302013423,0.466216216,0.490566038
alunite hill 1,#fa3232,87,301,0.286666667,0.351851852,0.310126582,0.253012048,0.26035503,0.252873563,0.251428571,0.274285714,0.24852071,0.258823529,0.25,0.247126437,0.240223464,0.218085106,0.21319797,0.217821782,0.195121951,0.2,0.191176471,0.198979592,0.22459893,0.240223464,0.24,0.27672956,0.317567568,0.29787234,0.323943803,0.307142857,0.335664336,0.323943662,0.316901408,0.29787234,0.298701299,0.260606061,0.259036145,0.267080745,0.352941176,0.306666667,0.27388535,0.265432099,0.254545455,0.290502793,0.277777778,0.242937853,0.204819277,0.28742515,0.353658537,0.228187919,0.222972973,0.264150943
alunite hill 1,#fa3232,88,301,0.333333333,0.333333333,0.310126582,0.337349398,0.278106509,0.275862069,0.268571429,0.28,0.289940828,0.3,0.279761905,0.287356322,0.262569832,0.25,0.23857868,0.222772277,0.2,0.214285714,0.200980392,0.209183673,0.229946524,0.262569832,0.28,0.295597484,0.331081081,0.368794326,0.366197183,0.371428571,0.356643357,0.338028169,0.338028169,0.382978723,0.311688312,0.296969697,0.307228916,0.335403727,0.379084967,0.32,0.324840764,0.320987654,0.272727273,0.25698324,0.24691358,0.254237288,0.168674699,0.209580838,0.237804878,0.261744966,0.310810811,0.220125786
alunite hill 1,#fa3232,89,301,0.333333333,0.407407407,0.272151899,0.301204819,0.272189349,0.275862069,0.262857143,0.262857143,0.26035503,0.264705882,0.279761905,0.264367701,0.245810056,0.234042553,0.223350254,0.217821782,0.204878049,0.20952381,0.200980392,0.214285714,0.235294118,0.284916201,0.302857143,0.333333333,0.412162162,0.397163121,0.408450704,0.4,0.391608392,0.415492958,0.401408451,0.368794326,0.376623377,0.278787879,0.313253012,0.360248447,0.385620915,0.373333333,0.394904459,0.333333333,0.309090909,0.273743017,0.265432099,0.259887006,0.259036145,0.28742515,0.37195122,0.275167785,0.331081081,0.446540881
alunite hill 1,#fa3232,90,301,0.313333333,0.37037037,0.240506329,0.289156627,0.236686391,0.247126437,0.268571429,0.274285714,0.26035503,0.264705882,0.273809524,0.247126437,0.240223464,0.20212766,0.21319797,0.222772277,0.219512195,0.233333333,0.215686275,0.219387755,0.22459893,0.240223464,0.257142857,0.320754717,0.371621622,0.368794326,0.366197183,0.364285714,0.370629371,0.345070423,0.316901408,0.326241135,0.298701299,0.272727273,0.307228916,0.310559006,0.366013072,0.333333333,0.312101911,0.259259259,0.260606061,0.262569832,0.271604938,0.265536723,0.234939759,0.275449102,0.335365854,0.201342282,0.243243243,0.257861635
alunite hill 1,#fa3232,91,301,0.333333333,0.364197531,0.405063291,0.34939759,0.331360947,0.350574713,0.354285714,0.337142857,0.366863905,0.370588235,0.375,0.367816092,0.363128492,0.377659574,0.385786802,0.396039703,0.365853659,0.385714286,0.37254902,0.331632653,0.28342246,0.25698324,0.28,0.333333333,0.351351351,0.326240993,0.309859155,0.321428571,0.293706294,0.316901408,0.274647887,0.304964539,0.318181818,0.290909091,0.289156627,0.298136646,0.287581699,0.22,0.280254777,0.351851852,0.278787879,0.273743017,0.259259259,0.327683616,0.265060241,0.269461078,0.304878049,0.302013423,0.378378378,0.396226415
alunite hill 1,#fa3232,83,302,0.573333333,0.586419753,0.639240506,0.614457831,0.568047337,0.591954023,0.605714286,0.628571429,0.662721893,0.652941176,0.678571429,0.66091954,0.642458101,0.659574468,0.614213198,0.618811881,0.604878049,0.59047619,0.578431373,0.535714286,0.502673797,0.452513966,0.44,0.427672956,0.472972973,0.489361702,0.507042254,0.55,0.573426573,0.598591549,0.591549296,0.645390071,0.603896104,0.593939394,0.548192771,0.52173913,0.54248366,0.466666667,0.53503172,0.530864198,0.515151515,0.51396648,0.50617284,0.497175141,0.493975904,0.473053892,0.542682927,0.456375839,0.635135135,0.522012579
